match_id,team_id,is_home,goals,shots,shots_on_target,corners,fouls,yellow_cards,red_cards
697,24,true,3,14,4,3,12,0,0
697,13,false,1,14,3,7,5,2,0
698,25,true,2,14,4,8,14,1,0
698,30,false,2,7,3,1,10,0,1
699,27,true,4,24,14,13,8,0,0
699,3,false,0,5,1,1,10,1,0
700,28,true,1,15,7,6,8,0,0
700,26,false,0,13,4,2,13,0,0
701,18,true,2,9,3,1,16,3,0
701,8,false,0,5,0,3,20,3,0
702,29,true,0,7,2,4,15,3,0
702,16,false,1,15,2,4,9,1,0
703,19,true,1,13,5,2,11,2,0
703,1,false,2,12,4,4,16,2,0
704,3,true,4,20,10,4,4,0,0
704,19,false,0,5,2,3,14,2,1
705,13,true,2,8,3,4,10,3,1
705,28,false,0,13,2,7,11,1,0
706,26,true,2,10,6,11,5,2,0
706,24,false,0,9,3,4,14,2,0
707,30,true,0,15,3,8,9,2,0
707,10,false,0,4,0,4,15,3,0
708,6,true,0,8,0,3,17,2,0
708,18,false,2,12,6,3,16,1,0
709,16,true,1,14,1,4,8,1,0
709,9,false,2,7,3,3,10,2,0
710,8,true,4,17,7,6,13,2,0
710,23,false,2,12,4,7,9,2,0
711,1,true,1,12,5,12,9,2,0
711,15,false,0,7,3,1,13,4,0
712,9,true,0,6,1,2,13,3,0
712,27,false,1,18,4,11,15,3,0
713,19,true,1,6,2,3,15,3,0
713,25,false,0,10,4,5,11,3,0
714,17,true,0,19,6,7,10,1,0
714,18,false,0,3,1,4,8,0,1
715,9,true,0,15,5,14,11,2,0
715,6,false,2,9,3,4,12,0,0
716,23,true,0,11,2,6,9,0,0
716,13,false,0,9,1,6,13,3,0
717,24,true,0,19,4,5,12,1,0
717,30,false,0,12,4,3,3,0,0
718,25,true,0,17,5,6,13,3,0
718,3,false,1,15,7,5,9,2,0
719,29,true,0,16,4,5,14,2,0
719,15,false,1,6,1,6,9,2,0
720,10,true,0,12,4,2,13,3,0
720,8,false,3,11,5,4,11,4,0
721,18,true,1,12,6,5,11,2,0
721,26,false,1,12,4,2,13,2,0
722,19,true,2,14,6,4,9,4,0
722,17,false,2,22,4,11,9,4,0
723,27,true,2,20,11,14,7,1,0
723,1,false,0,12,4,5,15,3,0
724,28,true,0,9,2,3,11,3,0
724,16,false,1,12,8,5,9,1,0
725,30,true,1,13,5,3,8,4,0
725,27,false,0,11,5,7,9,2,0
726,3,true,2,12,2,0,10,2,0
726,24,false,2,14,3,7,15,0,0
727,6,true,2,14,4,5,9,1,0
727,29,false,2,11,3,8,14,3,0
728,13,true,0,16,6,7,10,3,0
728,25,false,2,12,5,4,8,1,0
729,15,true,3,11,5,10,8,0,0
729,28,false,0,14,7,1,10,0,0
730,17,true,5,26,12,9,12,1,0
730,9,false,0,5,2,3,8,3,0
731,26,true,1,9,4,9,5,0,0
731,10,false,0,8,2,5,13,0,0
732,1,true,2,9,4,5,14,1,0
732,18,false,0,10,4,9,10,0,0
733,16,true,0,17,8,3,9,1,0
733,23,false,0,4,0,6,4,3,0
734,8,true,3,21,7,8,8,0,0
734,19,false,0,2,1,1,21,2,0
735,23,true,0,14,3,8,5,1,0
735,1,false,2,11,4,5,5,2,0
736,10,true,1,15,6,9,7,0,0
736,28,false,0,14,2,8,11,3,0
737,29,true,0,7,2,5,13,3,0
737,8,false,1,24,5,8,8,0,0
738,3,true,2,18,6,7,6,0,0
738,6,false,1,14,3,1,11,1,0
739,17,true,2,17,5,9,12,3,0
739,15,false,1,9,4,3,16,3,0
740,19,true,1,14,3,6,19,3,0
740,23,false,2,14,4,3,11,0,0
741,24,true,1,10,4,7,13,1,0
741,1,false,4,10,6,6,7,2,0
742,25,true,0,13,4,8,13,4,0
742,26,false,2,3,3,4,6,0,0
743,9,true,4,12,4,3,13,3,0
743,13,false,0,9,0,7,14,5,0
744,27,true,2,14,7,8,14,1,0
744,18,false,1,8,2,3,15,2,0
745,30,true,0,10,3,4,5,2,0
745,16,false,4,26,11,6,10,0,0
746,8,true,4,24,9,8,7,2,0
746,28,false,3,9,3,3,12,4,1
747,1,true,2,36,13,17,15,4,0
747,25,false,0,6,2,3,10,2,0
748,17,true,3,21,10,7,8,1,0
748,29,false,1,5,2,1,11,2,0
749,23,true,0,17,6,7,7,2,0
749,18,false,0,11,1,3,10,1,0
750,15,true,1,12,5,4,11,3,0
750,27,false,6,26,12,4,8,1,0
751,1,true,3,17,9,4,10,2,1
751,10,false,1,22,7,6,15,4,0
752,6,true,1,9,1,2,11,2,0
752,30,false,2,14,4,5,14,2,0
753,8,true,5,28,8,11,8,1,0
753,25,false,1,7,3,1,15,1,0
754,13,true,1,10,4,2,14,0,0
754,27,false,7,19,14,3,5,0,0
755,15,true,1,21,5,9,11,4,0
755,3,false,1,10,4,1,10,1,0
756,16,true,3,25,10,3,13,0,0
756,19,false,0,9,3,3,8,1,0
757,18,true,2,9,2,3,16,2,0
757,9,false,0,6,1,6,10,0,0
758,23,true,0,14,6,4,12,2,0
758,24,false,1,14,3,10,10,4,0
759,26,true,2,12,2,7,8,1,0
759,29,false,1,16,5,4,10,1,0
760,28,true,0,6,3,4,12,1,0
760,17,false,5,15,9,5,10,0,0
761,1,true,4,27,10,9,9,0,0
761,15,false,3,6,3,4,12,1,0
762,5,true,0,6,2,3,6,0,0
762,17,false,2,14,4,10,9,2,0
763,8,true,2,19,6,8,16,3,2
763,6,false,3,10,5,5,11,3,0
764,9,true,0,14,4,12,7,1,0
764,12,false,3,8,6,9,19,3,0
765,10,true,1,9,4,6,13,1,0
765,24,false,0,9,1,7,10,1,0
766,23,true,0,29,2,13,10,2,0
766,26,false,0,4,0,0,13,1,0
767,28,true,3,9,4,3,14,0,0
767,16,false,3,14,5,3,8,3,0
768,29,true,1,16,6,8,15,3,0
768,3,false,0,9,2,2,3,1,0
769,18,true,4,22,6,11,19,2,0
769,30,false,0,9,1,1,7,2,0
770,20,true,0,6,3,5,6,1,1
770,27,false,2,18,6,7,10,2,0
771,3,true,0,6,2,8,6,1,0
771,28,false,2,19,7,5,14,3,0
772,6,true,0,20,0,5,11,1,0
772,29,false,1,8,1,5,11,0,1
773,15,true,2,14,4,6,8,1,0
773,5,false,0,5,2,2,10,0,0
774,16,true,1,23,13,4,12,1,0
774,9,false,0,4,1,2,13,3,0
775,23,true,3,14,5,7,18,1,0
775,30,false,2,16,8,2,10,1,1
776,24,true,1,11,4,2,6,0,0
776,1,false,0,18,6,9,11,0,0
777,26,true,0,6,1,3,12,1,0
777,18,false,4,17,8,5,11,1,0
778,12,true,1,7,3,7,13,3,0
778,20,false,0,13,5,3,10,4,0
779,27,true,1,18,6,14,14,3,0
779,8,false,2,9,2,3,21,3,0
780,17,true,1,19,6,7,7,1,1
780,10,false,1,7,2,1,9,2,1
781,3,true,1,9,3,2,13,5,0
781,17,false,2,19,8,5,14,4,1
782,9,true,0,16,3,1,9,4,0
782,26,false,2,7,3,1,6,1,0
783,12,true,0,16,6,5,10,0,0
783,23,false,0,6,3,4,10,1,0
784,18,true,2,22,7,9,8,1,0
784,15,false,0,11,4,3,7,2,0
785,20,true,3,16,8,7,17,1,0
785,30,false,0,8,3,5,11,3,0
786,28,true,0,8,0,3,7,0,1
786,5,false,0,16,2,11,18,1,0
787,8,true,2,18,7,6,12,2,0
787,10,false,0,7,0,3,7,2,0
788,16,true,4,18,10,4,6,2,0
788,1,false,0,8,0,3,9,4,0
789,27,true,1,28,5,10,9,0,0
789,6,false,1,13,3,7,9,0,0
790,29,true,1,10,2,10,10,2,0
790,24,false,1,16,2,4,9,2,0
791,1,true,3,17,9,10,14,0,0
791,3,false,0,7,2,3,10,1,0
792,5,true,3,12,6,2,9,2,0
792,29,false,1,12,3,6,4,0,0
793,10,true,0,12,1,7,14,3,0
793,27,false,3,15,6,3,14,1,0
794,15,true,1,8,2,2,11,1,0
794,8,false,2,16,6,9,8,0,0
795,17,true,5,13,7,8,10,2,0
795,16,false,0,10,3,3,9,2,1
796,23,true,0,9,1,7,8,0,0
796,28,false,2,12,3,4,11,0,0
797,24,true,2,10,5,5,10,0,0
797,18,false,2,18,8,11,10,0,0
798,6,true,1,4,2,3,7,1,0
798,9,false,0,23,5,13,14,1,0
799,26,true,0,10,4,7,11,2,0
799,20,false,1,16,8,5,15,3,0
800,30,true,2,19,3,10,11,1,0
800,12,false,0,10,2,3,14,2,0
801,3,true,2,15,3,6,5,0,0
801,5,false,1,9,2,4,12,0,0
802,9,true,0,14,3,5,14,5,0
802,23,false,1,13,4,5,13,1,0
803,12,true,1,15,3,8,6,1,0
803,15,false,1,10,1,4,6,1,0
804,16,true,1,35,9,12,7,1,0
804,6,false,1,5,4,2,9,2,0
805,20,true,2,14,3,7,13,3,0
805,24,false,1,13,4,5,11,1,0
806,27,true,0,26,8,11,11,1,0
806,26,false,0,4,0,1,9,3,0
807,28,true,0,7,1,3,8,2,0
807,17,false,6,28,10,11,6,0,0
808,29,true,0,6,1,2,15,2,0
808,30,false,0,9,1,3,7,2,0
809,8,true,0,13,4,5,11,1,1
809,1,false,0,11,2,1,15,3,0
810,18,true,4,16,7,4,15,1,0
810,10,false,0,7,3,1,14,1,0
811,6,true,0,5,3,3,9,3,0
811,12,false,0,9,2,4,13,2,0
812,10,true,2,12,4,4,12,3,0
812,3,false,1,8,4,6,11,1,0
813,15,true,2,12,7,3,13,3,0
813,16,false,3,23,6,6,14,3,0
814,17,true,5,25,9,8,6,3,0
814,9,false,0,5,0,2,7,1,0
815,23,true,0,14,4,8,12,1,0
815,18,false,1,9,4,4,9,4,0
816,24,true,0,13,2,5,5,2,0
816,8,false,4,7,4,0,14,2,0
817,26,true,1,10,3,5,9,1,0
817,28,false,2,8,4,4,16,3,0
818,30,true,2,10,4,4,10,4,0
818,27,false,3,15,5,3,20,2,1
819,5,true,1,7,3,2,6,2,0
819,20,false,0,17,5,8,8,1,0
820,1,true,2,16,6,7,8,1,0
820,29,false,0,7,3,4,17,4,0
821,3,true,0,19,4,7,6,1,0
821,15,false,0,8,1,5,10,0,0
822,8,true,0,4,2,4,8,0,0
822,17,false,1,17,6,8,13,2,0
823,12,true,0,6,1,4,7,1,0
823,27,false,4,14,7,7,4,1,0
824,18,true,4,18,7,6,6,0,0
824,9,false,0,6,1,5,9,0,0
825,24,true,2,17,6,5,11,1,0
825,23,false,1,21,3,6,10,2,0
826,29,true,2,9,4,7,12,3,0
826,28,false,2,15,3,6,11,0,0
827,30,true,1,9,4,2,15,3,0
827,26,false,0,6,1,1,13,2,0
828,1,true,2,25,12,6,7,0,0
828,5,false,0,9,1,5,8,2,0
829,10,true,0,23,4,9,14,2,0
829,6,false,1,5,2,3,7,2,0
830,20,true,1,8,5,1,11,1,0
830,16,false,1,17,2,5,6,1,0
831,6,true,1,20,5,7,11,2,0
831,30,false,1,8,6,4,14,2,1
832,9,true,2,14,5,5,7,2,0
832,8,false,1,15,5,8,6,1,0
833,16,true,0,19,5,7,7,0,0
833,18,false,0,6,1,3,13,2,0
834,17,true,7,20,11,5,5,0,0
834,24,false,2,5,1,0,8,1,0
835,26,true,2,7,3,5,12,1,0
835,12,false,0,7,2,3,16,5,0
836,27,true,1,18,6,9,9,1,0
836,3,false,0,5,1,5,7,3,0
837,28,true,2,11,2,2,8,1,0
837,1,false,1,9,6,5,10,0,0
838,5,true,1,12,3,7,12,4,0
838,10,false,1,13,6,1,10,1,0
839,23,true,2,12,2,3,11,1,0
839,20,false,2,19,5,8,12,2,0
840,15,true,1,11,3,4,13,2,0
840,29,false,1,5,1,1,6,2,0
841,30,true,0,16,2,10,5,1,0
841,5,false,3,7,5,3,13,0,0
842,8,true,4,14,8,6,13,2,0
842,28,false,2,16,5,6,16,3,0
843,12,true,2,5,3,4,10,4,0
843,18,false,1,9,3,7,12,2,0
844,17,true,3,15,10,4,10,2,0
844,6,false,0,6,0,5,6,3,0
845,20,true,1,7,3,3,12,4,0
845,9,false,0,10,0,5,14,2,0
846,23,true,1,20,6,8,10,0,0
846,29,false,0,7,2,3,8,1,0
847,24,true,1,10,2,8,17,0,0
847,3,false,2,7,3,3,10,1,0
848,26,true,1,19,4,7,6,0,0
848,15,false,2,11,6,6,9,1,0
849,10,true,2,8,3,0,14,1,1
849,1,false,5,30,14,7,14,1,0
850,27,true,4,14,6,3,2,0,0
850,16,false,1,12,7,5,8,1,0
851,1,true,2,17,5,5,9,0,0
851,26,false,1,4,2,2,9,0,0
852,3,true,0,7,1,5,5,2,0
852,8,false,1,18,5,5,5,0,0
853,9,true,2,19,9,11,18,1,0
853,30,false,2,6,2,2,15,2,0
854,16,true,3,16,8,9,10,0,0
854,12,false,0,1,0,2,8,1,0
855,18,true,1,11,3,6,12,1,0
855,27,false,0,13,4,3,14,0,0
856,28,true,0,13,0,8,10,4,0
856,24,false,1,6,2,1,9,4,0
857,29,true,2,6,4,1,10,2,0
857,17,false,3,15,5,2,7,3,0
858,5,true,1,7,2,2,9,3,0
858,23,false,1,6,1,7,10,1,0
859,15,true,2,9,3,3,6,0,0
859,10,false,0,16,2,10,10,2,0
860,6,true,1,12,5,5,9,3,0
860,20,false,0,12,5,3,10,0,0
861,12,true,1,7,3,3,8,1,1
861,29,false,0,9,3,5,15,4,0
862,20,true,0,16,4,11,11,2,0
862,3,false,1,16,6,9,12,2,0
863,23,true,0,13,3,9,4,0,0
863,6,false,1,5,1,1,4,0,0
864,24,true,2,11,7,4,12,0,0
864,15,false,2,14,4,10,8,0,0
865,26,true,0,12,2,8,13,2,0
865,5,false,1,5,2,7,12,1,0
866,30,true,1,6,1,2,9,3,0
866,16,false,4,15,7,3,13,0,0
867,8,true,1,18,8,4,16,1,0
867,18,false,0,10,2,7,20,3,0
868,10,true,3,10,5,2,14,0,0
868,28,false,2,11,3,5,12,2,0
869,17,true,3,9,5,5,15,1,0
869,1,false,1,6,3,5,15,6,0
870,27,true,1,12,2,10,6,0,0
870,9,false,0,11,3,9,7,2,0
871,1,true,2,14,5,7,11,4,0
871,27,false,0,14,4,4,16,1,0
872,3,true,4,11,5,8,13,3,1
872,12,false,0,20,3,11,10,2,0
873,6,true,2,16,7,8,12,1,0
873,26,false,0,13,1,6,12,1,0
874,9,true,2,16,7,9,9,2,0
874,10,false,2,8,5,4,26,3,0
875,15,true,0,2,0,1,8,1,0
875,17,false,2,12,4,7,10,1,0
876,16,true,3,21,8,10,15,1,0
876,23,false,0,5,0,2,9,1,0
877,18,true,4,16,7,11,10,1,0
877,20,false,1,12,5,4,9,1,0
878,29,true,0,7,2,3,13,2,0
878,8,false,4,11,7,4,12,3,0
879,28,true,2,17,7,3,13,1,0
879,30,false,0,10,6,1,10,4,0
880,5,true,2,9,3,6,13,1,0
880,24,false,2,13,6,7,5,0,0
881,30,true,1,8,4,5,9,1,0
881,15,false,1,7,2,5,12,1,0
882,9,true,2,10,5,5,9,1,0
882,24,false,1,9,3,2,5,1,0
883,16,true,1,16,4,7,10,0,0
883,8,false,1,11,3,8,7,0,0
884,18,true,1,15,4,5,9,0,0
884,5,false,0,8,2,0,9,2,0
885,20,true,0,12,2,6,8,1,0
885,28,false,3,12,4,3,13,2,0
886,26,true,0,10,1,4,18,4,0
886,3,false,0,9,5,5,6,2,0
887,27,true,1,24,5,8,10,1,0
887,29,false,1,5,2,0,13,4,0
888,6,true,0,8,2,5,8,2,0
888,1,false,1,17,2,5,14,0,0
889,12,true,1,4,0,3,10,2,1
889,17,false,2,14,5,7,10,3,0
890,23,true,4,17,5,7,6,0,0
890,10,false,1,5,2,2,13,0,0
891,5,true,0,10,4,10,13,2,0
891,9,false,0,10,4,5,8,0,0
892,15,true,2,7,4,4,7,1,0
892,27,false,1,18,6,9,10,2,0
893,28,true,2,12,3,5,12,2,0
893,18,false,4,15,7,5,10,1,0
894,29,true,2,8,4,1,13,0,0
894,20,false,2,14,4,6,12,0,0
895,1,true,5,21,7,7,10,0,0
895,12,false,0,7,2,2,12,1,0
896,3,true,1,10,2,4,9,0,0
896,6,false,2,10,4,6,11,1,0
897,8,true,1,21,10,15,10,1,0
897,26,false,0,2,0,1,7,0,0
898,10,true,4,8,5,2,16,2,0
898,30,false,0,7,3,6,6,1,0
899,17,true,2,26,12,6,12,1,0
899,23,false,1,7,2,5,11,1,0
900,24,true,0,10,1,5,8,1,0
900,16,false,3,14,7,9,10,5,0
901,1,true,1,33,15,12,11,3,0
901,18,false,3,8,4,1,10,2,1
902,5,true,1,6,2,2,8,1,0
902,16,false,5,12,6,2,7,0,0
903,8,true,3,23,9,11,8,0,0
903,20,false,1,8,2,4,13,1,0
904,10,true,2,6,4,2,12,2,0
904,12,false,0,5,3,5,9,1,0
905,15,true,1,16,3,10,3,0,0
905,6,false,0,14,4,7,11,2,0
906,24,true,2,10,3,2,12,2,0
906,26,false,1,10,3,6,10,0,0
907,28,true,1,6,2,7,16,4,0
907,27,false,1,8,2,2,8,1,1
908,29,true,0,20,6,3,11,3,0
908,9,false,0,10,2,7,10,1,0
909,3,true,1,16,5,5,6,2,0
909,23,false,1,15,4,4,12,1,0
910,17,true,2,24,8,10,5,2,0
910,30,false,1,7,4,4,7,2,0
911,6,true,1,8,5,3,10,1,0
911,28,false,0,11,2,5,12,0,1
912,9,true,2,24,8,6,14,5,0
912,3,false,2,11,5,3,14,2,0
913,12,true,2,19,6,8,6,0,0
913,5,false,0,7,2,1,10,0,0
914,20,true,2,10,4,6,10,2,0
914,15,false,3,13,5,5,9,1,0
915,26,true,1,18,3,6,8,2,0
915,29,false,0,7,1,3,18,5,0
916,27,true,5,20,11,12,12,1,0
916,24,false,1,4,3,6,9,0,0
917,30,true,1,5,2,4,10,6,0
917,8,false,0,19,2,3,10,1,0
918,16,true,1,23,3,12,8,1,0
918,10,false,1,3,2,1,11,3,0
919,18,true,1,8,5,2,16,4,0
919,17,false,2,14,7,8,10,2,0
920,23,true,1,6,3,4,12,2,0
920,1,false,1,11,6,5,10,2,0
921,6,true,1,10,2,6,6,0,0
921,24,false,0,14,7,4,14,0,0
922,9,true,2,14,4,4,14,2,0
922,28,false,1,7,2,6,18,1,1
923,12,true,1,7,2,1,11,0,0
923,8,false,3,12,5,3,4,0,0
924,16,true,0,14,5,5,16,1,0
924,29,false,0,6,1,7,6,0,0
925,18,true,1,9,2,4,14,1,0
925,3,false,0,14,7,9,12,2,0
926,20,true,0,16,4,4,10,1,1
926,10,false,1,7,4,1,11,2,0
927,23,true,1,12,4,9,13,1,0
927,15,false,4,16,11,9,9,0,0
928,26,true,0,7,3,2,12,0,0
928,17,false,4,23,10,5,6,0,0
929,27,true,2,25,8,10,5,1,0
929,5,false,0,7,4,2,10,1,0
930,30,true,0,6,0,1,9,1,0
930,1,false,0,22,3,7,9,0,0
931,1,true,1,23,5,7,13,2,0
931,20,false,0,10,2,5,9,1,0
932,5,true,0,12,2,8,13,4,0
932,6,false,0,11,6,2,13,2,0
933,8,true,1,24,8,8,8,1,0
933,23,false,0,6,2,4,16,3,0
934,15,true,0,11,2,6,12,2,1
934,9,false,3,13,6,4,13,2,0
935,17,true,4,20,11,5,13,2,0
935,27,false,1,7,2,1,20,4,0
936,24,true,0,17,0,7,12,2,0
936,30,false,3,14,7,9,13,1,0
937,28,true,1,13,3,8,12,2,1
937,12,false,4,15,9,7,17,1,1
938,3,true,0,6,2,2,5,1,0
938,16,false,4,21,7,3,10,1,0
939,29,true,1,12,5,6,14,1,0
939,18,false,2,8,3,3,7,3,0
940,10,true,3,12,7,6,12,2,0
940,26,false,1,8,3,3,12,3,0
941,1,true,3,11,4,7,9,1,0
941,16,false,3,14,9,8,11,0,0
942,5,true,1,14,3,6,8,0,0
942,28,false,0,13,1,4,11,0,0
943,6,true,0,5,2,4,10,1,0
943,27,false,3,18,8,4,10,2,0
944,10,true,0,5,0,2,8,3,0
944,8,false,0,25,8,7,4,0,0
945,15,true,2,11,3,4,19,2,1
945,18,false,2,19,6,6,8,2,0
946,17,true,4,14,5,4,8,0,0
946,3,false,0,5,1,6,7,1,0
947,23,true,1,12,6,9,16,2,0
947,12,false,1,10,3,1,9,1,0
948,24,true,3,9,5,1,9,1,0
948,29,false,1,17,7,11,11,0,0
949,26,true,1,7,2,6,13,2,0
949,9,false,1,13,5,3,11,3,0
950,30,true,2,19,6,6,9,1,0
950,20,false,3,11,4,3,12,1,0
951,3,true,3,26,10,7,12,3,0
951,30,false,3,10,5,4,14,4,0
952,8,true,2,25,8,13,8,0,0
952,5,false,0,8,1,1,8,1,0
953,12,true,1,18,8,8,9,2,0
953,24,false,1,15,7,5,12,4,0
954,16,true,5,22,9,4,5,0,0
954,26,false,0,7,4,2,8,1,0
955,18,true,2,23,6,12,10,3,0
955,6,false,2,3,2,2,14,7,0
956,27,true,5,16,7,3,8,0,0
956,23,false,2,16,6,8,15,2,0
957,28,true,2,11,1,8,7,3,0
957,15,false,1,11,5,8,13,3,0
958,29,true,0,17,3,10,14,2,0
958,10,false,0,7,3,2,13,0,0
959,20,true,0,6,2,3,11,1,0
959,17,false,1,22,6,8,6,0,0
960,9,true,2,16,2,5,12,0,0
960,1,false,3,16,9,4,7,1,0
961,3,true,2,19,7,4,8,0,0
961,10,false,1,6,1,4,13,0,0
962,8,true,5,21,12,7,5,1,0
962,24,false,0,1,1,0,10,1,0
963,12,true,0,3,1,5,14,2,0
963,6,false,0,11,4,4,14,1,0
964,16,true,2,17,6,7,7,3,0
964,15,false,1,7,1,1,3,2,0
965,18,true,0,15,3,10,12,2,0
965,23,false,0,8,3,7,13,4,0
966,20,true,0,11,2,3,11,2,0
966,5,false,0,10,3,6,10,2,0
967,28,true,1,9,4,1,14,4,0
967,26,false,2,9,4,8,13,2,0
968,9,true,0,10,1,7,14,5,0
968,17,false,0,15,4,8,11,4,0
969,29,true,1,14,3,5,14,3,0
969,1,false,1,14,4,6,9,3,0
970,5,true,2,15,6,5,13,2,0
970,3,false,2,26,8,12,9,1,0
971,6,true,1,13,4,3,4,0,0
971,16,false,2,19,5,9,12,0,0
972,10,true,0,12,0,6,11,2,0
972,18,false,2,21,6,6,10,0,0
973,15,true,3,11,5,4,7,1,0
973,12,false,0,6,1,1,9,1,0
974,24,true,0,11,4,10,10,3,0
974,20,false,1,14,6,5,11,1,0
975,17,true,3,17,7,9,8,1,0
975,28,false,1,7,4,1,12,1,0
976,23,true,1,10,3,4,8,0,0
976,9,false,2,11,4,7,11,1,0
977,26,true,0,8,1,6,12,2,0
977,27,false,2,12,5,5,9,2,0
978,30,true,2,13,5,3,12,3,0
978,29,false,1,10,3,4,12,2,0
979,1,true,2,14,6,10,11,3,0
979,8,false,2,19,6,8,11,2,0
980,27,true,1,31,8,7,10,0,0
980,30,false,1,3,1,1,6,2,0
981,8,true,0,17,7,6,14,2,0
981,15,false,0,14,1,3,13,2,1
982,9,true,1,17,2,3,16,0,0
982,6,false,0,8,2,2,10,3,0
983,12,true,1,8,2,7,7,1,0
983,30,false,4,8,6,3,9,1,0
984,20,true,1,12,4,4,11,0,0
984,26,false,1,8,5,5,10,3,0
985,27,true,4,20,10,3,11,0,0
985,10,false,0,7,0,3,15,2,0
986,28,true,2,16,4,5,11,0,0
986,23,false,2,10,4,4,13,5,0
987,29,true,2,15,4,9,8,0,0
987,5,false,0,13,1,6,15,0,0
988,3,true,2,13,5,4,8,2,0
988,1,false,1,12,3,5,10,2,0
989,16,true,4,16,7,5,10,2,0
989,17,false,3,11,4,6,7,3,0
990,18,true,3,20,9,6,14,2,0
990,24,false,0,11,5,1,10,1,0
991,1,true,4,16,10,5,6,0,0
991,9,false,1,9,5,10,8,0,0
992,5,true,0,10,3,5,12,3,0
992,8,false,4,14,10,3,5,0,0
993,6,true,0,13,2,5,7,3,0
993,18,false,1,12,2,4,12,3,0
994,10,true,1,9,4,0,15,2,0
994,29,false,1,15,5,3,10,1,0
995,15,true,2,9,5,4,11,0,0
995,28,false,0,11,3,5,10,0,0
996,17,true,3,21,9,18,5,0,0
996,20,false,1,6,4,0,10,1,0
997,24,true,2,11,6,3,18,1,0
997,12,false,0,6,3,2,13,1,0
998,30,true,1,12,4,6,8,3,0
998,3,false,1,8,3,3,7,1,0
999,23,true,1,10,4,2,8,2,0
999,27,false,1,17,2,9,15,3,0
1000,26,true,1,3,2,3,5,0,0
1000,16,false,0,21,4,9,9,2,0
1001,12,true,0,5,1,1,8,0,0
1001,16,false,3,14,7,4,8,0,0
1002,26,true,3,12,4,4,4,0,0
1002,1,false,1,9,4,3,8,3,0
1003,30,true,1,8,3,5,11,1,0
1003,9,false,1,9,3,3,15,3,0
1004,8,true,0,21,5,8,5,1,0
1004,3,false,3,11,5,5,12,0,0
1005,10,true,2,9,4,5,9,0,0
1005,15,false,1,8,1,5,10,2,0
1006,17,true,3,19,10,9,10,1,0
1006,29,false,0,3,1,1,10,3,0
1007,20,true,1,14,4,7,15,1,0
1007,6,false,1,11,2,4,15,2,0
1008,23,true,1,18,3,7,8,3,0
1008,5,false,1,9,2,2,10,1,0
1009,24,true,0,11,4,2,12,4,0
1009,28,false,0,12,2,6,12,3,0
1010,27,true,2,22,6,6,10,2,0
1010,18,false,0,6,3,3,13,2,0
1011,1,true,5,15,7,4,8,2,0
1011,10,false,1,11,2,6,8,0,0
1012,3,true,2,15,8,8,14,2,0
1012,24,false,1,13,4,1,19,3,0
1013,5,true,3,21,5,4,11,3,0
1013,30,false,1,4,1,1,7,1,0
1014,6,true,1,8,3,3,9,4,0
1014,17,false,1,20,7,13,6,1,0
1015,15,true,1,13,5,3,9,1,0
1015,26,false,1,3,1,3,8,0,0
1016,18,true,2,16,7,5,5,2,0
1016,12,false,0,4,0,2,19,4,0
1017,29,true,2,9,3,5,12,2,0
1017,23,false,3,13,5,7,10,1,0
1018,9,true,1,21,6,5,11,1,0
1018,20,false,1,11,8,6,8,1,0
1019,16,true,2,9,3,3,15,3,0
1019,27,false,2,13,6,7,9,1,0
1020,28,true,4,21,8,6,11,2,0
1020,8,false,1,7,3,2,8,2,1
1021,10,true,3,11,5,8,14,1,0
1021,9,false,1,16,4,7,15,1,0
1022,17,true,5,19,11,8,10,2,0
1022,15,false,1,2,2,2,12,3,0
1023,24,true,1,15,3,7,6,0,0
1023,5,false,1,14,6,4,10,0,0
1024,26,true,1,12,4,5,10,2,0
1024,6,false,0,13,1,2,9,1,0
1025,27,true,1,18,6,10,13,2,0
1025,1,false,0,6,1,2,9,1,0
1026,30,true,2,8,4,8,11,1,0
1026,28,false,0,11,4,7,7,1,0
1027,12,true,4,15,4,2,12,0,0
1027,3,false,1,7,2,6,12,3,0
1028,20,true,1,10,3,0,12,0,0
1028,18,false,0,13,6,10,15,2,0
1029,23,true,0,6,4,3,5,1,0
1029,16,false,2,16,4,1,8,2,0
1030,8,true,3,20,8,8,11,0,0
1030,29,false,0,8,1,7,11,2,0
1031,3,true,2,18,5,8,12,1,0
1031,20,false,2,15,4,1,10,4,0
1032,5,true,4,16,5,3,17,1,0
1032,26,false,1,11,1,5,6,0,0
1033,6,true,1,9,3,7,8,1,0
1033,23,false,1,13,6,5,14,0,0
1034,15,true,1,19,9,13,10,1,0
1034,24,false,1,6,2,1,16,3,0
1035,16,true,4,21,12,8,7,0,0
1035,30,false,1,7,4,2,7,2,0
1036,28,true,1,13,5,6,10,3,0
1036,10,false,0,7,2,5,9,1,0
1037,29,true,1,10,3,6,11,1,0
1037,12,false,2,16,7,3,9,1,0
1038,9,true,0,5,3,2,12,0,0
1038,27,false,1,14,4,13,5,1,0
1039,18,true,2,10,5,3,13,2,0
1039,8,false,1,14,7,4,12,2,0
1040,1,true,0,10,5,6,11,1,0
1040,17,false,3,9,5,1,11,1,0
1041,6,true,2,21,8,10,9,1,0
1041,10,false,1,10,4,4,12,1,1
1042,15,true,1,23,4,13,11,2,0
1042,3,false,1,8,3,1,7,1,0
1043,16,true,2,14,3,8,7,0,0
